haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonne_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,72,,,,,,4,,,2,,,,,,,,,,,,,640000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,25,,,,,,2,,,,,,,,,,,,,,,,399000
,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,,,1,25,,,,4,,1,,,,,,,,,,,,,,,,272000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,1,,1,,,,70,,,,6,,3,,,2,,,,,,,,,,,,,555000
,,,,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,14,,,,,,1,,,,,,,,,,,,,,,,170000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,43,,,,3,,2,,,,,,,,,,,,,,,,265000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,1,,,,,,,,,,,,,,,,189000
,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,29,,,,,,1,,,,,,,,,,,,,,,,293000
,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,1,29,,,,,,1,,,,,,,,,,,,,,,,249000
,1,,,1,1,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,31,,,,,,2,,,,,,,,,,,,,,,,262000
,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,1,,,,60,,,,3,,3,,,2,,,,,,,,,,,,,500000
,1,,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,38,,,,6,,2,,,,,,,,,,,,,,,,295000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,2,,,,,,,,,,,,,,,,290000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,40,,,,5,,2,,,,,,,,,,,,,,,,333000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,20,,,,,,3,,,2,,,,,,,,,,,,,598000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,32,,,,1,,2,,,,,,,,,,,,,,,,231000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26,,,,3,,2,,,,,,,,,,,,,,,,175000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,32,,,13,,,1,,,,,,,,,,,,,,,,242000
,1,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,30,,,,,,3,,,2,,,,,,,,,,,,,550000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,57,,,,,,2,,,,,,,,,,,,,,,,414000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,95,,,,4,,4,,,3,,,,,,,,,,,,,735000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,1,20,,,,2,,1,,,,,,,,,,,,,,,,194000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,44,,,13,,,2,,,,,,,,,,,,,,,,254000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,103,,,,,,5,,,3,,,,,,,,,,,,,597000
1,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,64,,,,,,3,,,2,,,,,,,,,,,,,595000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,1,27,,,,2,,1,,,,,,,,,,,,,,,,232000
1,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,60,,,17,,,2,,,1,,,,,,,,,,,,,600000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,43,,,17,,,2,,,,,,,,,,,,,,,,426000
,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,30,,,,2,,4,,,2,,,,,,,,,,,,,749000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,33,,,17,,,1,,,,,,,,,,,,,,,,299000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,1,16,,,17,,,1,,,,,,,,,,,,,,,,255000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,30,,,17,,,1,,,,,,,,,,,,,,,,273000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,6,,,,3,,4,,,2,,,,,,,,,,,,,964000
,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,1,,,,,,,1,,,,51,,,,2,,2,,,,,,,,,,,,,,,,460000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,2,,,,,,,,,,,,,,,,505000
,1,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,67,,,,3,,3,,,2,,,,,,,,,,,,,532000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,1,,,,,,,1,,,,34,,,,,,2,,,,,,,,,,,,,,,,265000
,,,,,1,,,,1,,,,1,,,,,,,1,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,1,,,,1,,,,43,,,,,,2,,,,,,,,,,,,,,,,339000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,20,,,,,,1,,,,,,2,,,,,,,,,,178000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,94,,,,,,4,,,,,,,,,,,,,,,,820000
1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,7,,,,,,1,,,,,,,,,,,,,,,,109000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,1,,,1,,,,,,1,,,,75,,,,,,3,,,2,,,,,,,,,,,,,730000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,124,,,,,,6,,,,,,,,,,,,,,,,1495000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,142,,,,,,5,2,3,4,,,,,,,,,,,,,1404000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,,,1,,,,,,,,,,,,,,,,156000
,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,30,,,,5,,3,,,2,,,,,,,,,,,,,585000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,72,,,,,,3,,,2,,,,,,,,,,,,,645000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11,,,,,,2,,,2,,,,,,,,,,,,,93000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,1,,,,,,,,,,,,,,,,61000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,1,,,,,,,,,,,,,,,,34000
,1,,,,1,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,1,,,1,,,1,,,,,,,,,1,,,1,,,,1,,,,158,,,,2,,5,,,2,,,,,,,,,,,,,1330000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,2,,,,,,,,,,,,,,,,319000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,35,,,,,,2,,,,,,,,,,,,,,,,236000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,1,,,,50,,,,,,2,,,,,,,,,,,,,,,,418000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,40,,,,,,2,,,,,,,,,,,,,,,,346000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,18,,,,6,,1,,,,,,,,,,,,,,,,196000
,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,27,,,,,,2,,,,,,,,,,,,,,,,245000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,38,,,,2,,2,,,,,,,,,,,,,,,,302000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,52,,,,,,2,,,,,,,,,,,,,,,,465000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,60,,,,1,,3,,,2,,,,,,,,,,,,,495000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,73,,,,,,4,,,3,,,,7,,,,,,,,,632000
,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,73,,,,,,3,,,,,,,,,,,,,,,,529000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,3,,,,,,,,,,,,,,,,285000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,34,,,,2,,2,,,,,,,,,,,,,,,,306000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,152,,,,,,5,,,,,,,,,,,,,,,,945000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,23,,,,3,,1,,,,,,,,,,,,,,,,200000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,28,,,9,,,3,,,2,,,,,,,,,,,,,584000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,45,,,,3,,2,,,,,,,,,,,,,,,,405000
,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,8,,,,,,1,,,,,,,,,,,,,,,,119000
,,,,,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,1,11,,,,,,1,,,,,,,,,,,,,,,,103000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,37,,,9,5,,2,,,,,,,,,,,,,,,,365000
,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,,,,45,,,9,,,2,,,,,,,,,,,,,,,,450000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,54,,,,2,,2,,,,,,,,,,,,,,,,465000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,3,,,,7,,1,,,,,,,,,,,,,,,,30000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,8,,,,,,,,,,,,,,,,2080000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,1,,,,67,,,,,,3,,,1,,,,,,,,,,,,,750000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,15,,,,,,1,,,,,,,,,,,,,,,,175000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,43,,,,,,3,,,2,,,,,,,,,,,,,358000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,,,,,,1,,,,,,,,,,,,,,,,207000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,50,,,,5,,3,,,,,,,,,,,,,,,,460000
,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,1,,1,,,,,,,,,,1,18,,,,4,,1,,,,,,,,,,,,,,,,215000
,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,63,,,,1,,3,,,2,,,,,,,,,,,,,795000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,,,1,,,1,,,,52,,,,,,2,,,,,,,,,,,,,,,,470000
,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,73,,,,4,,4,2,,2,,,,,,,,,,,,,870000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,100,,,,,,4,,,2,,,,,,,,,,,,,1280000
,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,32,,,,,,2,,,,,,,,,,,,,,,,438000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,40,,,,,,2,,,,,,,,,,,,,,,,340000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,27,,,,,,1,,,,,,,,,,,,,,,,315000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,29,,,,2,,2,,,,,,,,,,,,,,,,335000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,93,,,,5,,4,,,2,,,,,,,,,,,,,975000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,27,,,,,,2,,,,,,,,,,,,,,,,365000
,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,75,,,,3,,4,,,2,,,,,,,,,,,,,920000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,102,,,,6,,4,,,2,,,,,,,,,,,,,1475000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,54,,,,,,3,,,,,,,,,,,,,,,,750000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,44,,,,4,,3,,,2,,,,,,,,,,,,,368000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,3,,,,,,,,,,,,,,,,495000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,46,,,,4,,3,,,,,,,,,,,,,,,,399000
,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,1,,,,,,,,,,,,,,,,128000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,1,8,,,,,,1,,,,,,,,,,,,,,,,90000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,90,,,,2,,3,,,2,,,,,,,,,,,,,1071000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,80,,,,2,,3,,,,,,,,,,,,,,,,815000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,2,,,1,,,,,,,,,,,,,690000
,,,,,1,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,145,,,,,,6,,,3,,,,,,,,,,,,,1640000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,45,,,,3,,2,,,,,,,,,,,,,,,,625000
,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,40,,,,,,6,,,,,,,,,,,,,,,,1920000
,1,,,1,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,1,,,,103,,,,1,,3,,,,,,,,,,,,,,,,1100000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,15,,,,,,1,,,,,,,,,,,,,,,,170000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,45,,,,6,,2,,,,,,,,,,,,,,,,554000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,19,,,,,,1,,,,,,,,,,,,,,,,279000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,112,,,,5,,4,,,,,,,,,,,,,,,,1040000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,28,,,,6,,1,,,,,,,,,,,,,,,,298000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,61,,,,,,2,,,,,,,,,,,,,,,,110000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,32,,,,,,2,,,,,,,,,,,,,,,,248000
,,,,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,17,,,,,,1,,,,,,,,,,,,,,,,165000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,1,,,1,22,,,,,,1,,,,,,,,,,,,,,,,215000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,8,,,,,,2,,,,,,,,,,,,,,,,370000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,14,,,,5,,1,,,,,,,,,,,,,,,,134000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,52,,,,4,,2,,,,,,,,,,,,,,,,474000
,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,18,,,,,,1,,,,,,,,,,,,,,,,195000
,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,2,,,,,,,,,,,,,,,,510000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,24,,,,,,1,,,,,,,,,,,,,,,,274000
,,,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,51,,,,,,3,,,,,,,,,,,,,,,,590000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,1,11,,,,7,,1,,,,,,,,,,,,,,,,138000
,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,16,,,,5,,1,,,,,,,,,,,,,,,,167000
,,,,,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,13,,,,3,,1,,,,,,,,,,,,,,,,209000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,1,,,,32,,,,5,,2,,,,,,,,,,,,,,,,370000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,100,,,,,,4,,,,,,,,,,,,,,,,1100000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,122,,,,,,4,,,2,,,,,,50,,,,,,,1250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,4,,,,,,,,,,,,,,,,739000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,,,,,1,,,,,,,,,,,,,,,,175000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,1,,,,55,,,,4,,2,,,,,,,,,,,,,,,,490000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,77,,,,4,,3,,,2,,,,5,,,,,,,,,604000
,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8,,,,,,3,2,,2,,,,,,,,,,,,,698000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,20,,,,,,1,,,,,,,,,,,,,,,,190000
,1,,,,1,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,37,,,,5,,2,,,,,,,,,,,,,,,,448000
,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,31,,,,4,,2,,,,,,,,,,,,,,,,262000
,,,,,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,1,,,,,,,,39,,,,,,2,,,,,,,,,,,,,,,,312000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,119,,,,,,4,,,2,,,,,,,,,,,,,985000
,,,,,1,,,,1,,,,,,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,1,1,,,,,,1,,,,60,,,,,,4,,,3,,,,,,,,,,,,,535000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,1,,,1,29,,,,,,1,,,,,,,,,,,,,,,,275000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,,1,,,,,,,,,1,28,,,,5,,1,,,,,,,,,,,,,,,,300000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,99,,,9,5,,5,,,2,,,,,,,,,,,,,850000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,62,,,,,,2,,,,,,,,,,,,,,,,570000
,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,47,,,,,,3,,,2,,,,,,,,,,,,,400000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,2,,,,,,,,,,,,,,,,320000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,1,27,,,,,,1,,,,,,,,,,,,,,,,173000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,27,,,,,,2,,,,,,,,,,,,,,,,220000
,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,35,,,,1,,1,,,,,,,,,,,,,,,,265000
,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,,,1,1,,,,,,1,,,,84,,,,,,3,,,2,,,,,,,,,,,,,545000
