haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,0,30,23557,488562,4,,,3,,,,,,,,,,,,,,,,360000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,16,23557,488562,4,,,1,,,,,,,,,,,,,,,,192000
,,,1,,1,,,,,,,,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,0,110,23557,488562,4,,,4,,,2,,,,,,,,,,,,,1150000
,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,0,72,23879,488410,12,,,4,,,3,,,,,,,,,,,,,619000
,0,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,1,111,23311,488667,1,,,5,,,3,,,,,,,,,,,,,1180000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,,,,1,,,,,1,,,,0,24,23421,488599,1,1,,1,,,,,,,,,,,,,,,,343000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,83,23421,488599,1,,,3,,,2,,,,,,,,,,,,,850000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,1,90,23294,488674,1,,,4,,,3,,,,,,,,,,,,,1180000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,1,,,,,,,1,,,,,1,,,,1,136,23306,488661,1,3,,4,,,3,,,,,,,,,,,,,1735000
,0,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,1,111,23311,488667,1,,,5,,,3,,,,,,,,,,,,,1180000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,66,23319,488649,1,,,3,,,2,,,,,,,,,,,,,840000
,1,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,32,23879,488410,12,,,1,,,,,,,,,,,,,,,,268000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,1,23574,488719,10,,,28,,,,,,,,,,,,,,,,219000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,0,,1,1,,,1,1,,,,,,,,,,1,1,,1,,,,,,,,,1,,,1,,,,0,44,23879,488410,12,,,2,,,1,,,,,,,,,,,,,382000
,0,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,,,,,1,,,,1,,,,1,38,23211,488837,17,,,2,,,1,,,,,,,,,,,,,349000
,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,24,23175,488829,17,,,1,,,1,,,,,,,,,,,,,215000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,,,,1,,,,,1,,,,0,24,23421,488599,1,1,,1,,,,,,,,,,,,,,,,343000
,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,6,23413,488570,1,3,,1,,,,,,,,,,,,,,,,69000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,1,1,,1,,,,,,,,1,,,,1,,,,1,37,22957,488815,17,2,2,2,,,1,,,,,,,,,,,,,320000
1,1,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,1,1,1,,,,,,1,,,1,,,1,,,,,,,,,,,,1,,,,1,170,23319,488649,1,3,,10,,,4,,,,,,,,,,,,,1730000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,17,23221,488844,17,5,,1,,,1,,,,,,,,,,,,,159000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,1,1,,1,,,,,,,1,1,,,,1,,,,1,25,22978,488782,,,,1,,,1,,,2,,,,,,,,,,258000
,,,,,1,,,,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,45,23211,488837,17,,,3,,,2,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,49,23221,488844,17,,,3,,,2,,,,,,,,,,,,,365000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,36,23147,488821,17,4,,2,,,1,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,,,1,61,23208,488920,17,,,2,,,1,,,,,,,,,,,,,366000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,,,,1,,,,1,10,23989,488363,12,5,,1,,,1,,,,,,,,,,,,,90000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,1,,,,0,38,23574,488719,10,,,2,,,1,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,46,24067,488354,12,3,,3,,,2,,,,,,,,,,,,,337000
,1,,,,1,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,98,23574,488719,10,3,,4,,,2,,,,,,,,,,,,,760000
,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,53,22894,488812,17,1,,2,,,1,,,,,,,,,,,,,380000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,48,23221,488844,17,2,,3,,,2,,,,,,,,,,,,,400000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,1,,,,,,,1,1,,,,1,,,,0,30,22761,488628,16,,,1,,,,,,,,,,,,,,,,265000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,48,23221,488844,17,2,,3,,,2,,,,,,,,,,,,,400000
,,,,1,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,35,,,,3,,2,,,1,,,,,,,,,,,,,322000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,1,,,1,1,,,1,,,,,,,,1,1,,,1,,,,,,1,,,,,1,,,,1,32,22811,488579,,1,,1,,,,,,,,,,,,,,,,420000
,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,,,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,83,22761,488628,16,,,3,,,2,,,,,,,,,,,,,680000
,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,51,24029,488367,12,,,2,,,1,,,,,,,,,,,,,410000
,0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,1,36,23251,488836,17,5,,1,,,,,,,,,,,,,,,,289000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,1,,,,0,38,23574,488719,10,,,2,,,1,,,,,,,,,,,,,330000
,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,22,23260,488873,,3,,2,,,1,,,,,,,,,,,,,151000
,0,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,1,,,,1,,,,1,,,1,1,,,,,,,1,,,,,,,1,,,,1,52,24144,488464,,3,,2,,,1,,,,,,,,,,,,,369000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,14,23574,488719,10,,,1,,,,,,,,,,,,,,,,113000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,52,23118,488846,17,3,,2,,,1,,,,,,,,,,,,,481000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,1,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,80,22679,488523,16,3,,3,,,2,,,,,,,,,,,,,720000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,90,22761,488628,16,,,4,,,3,,,,,,,,,,,,,926000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,1,,,,,,,,1,,1,,,,1,,,1,,,1,,,,,1,,,,0,35,22761,488628,16,,,1,,,1,,,,,,,,,,,,,365000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,1,,1,1,,1,,,,,,,,,,,,1,,,,0,73,22761,488628,16,1,,3,,,1,,,,,,,,,,,,,690000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,1,,1,1,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,105,22879,488690,16,4,,4,,,2,,,,,,,,,,,,,1150000
,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,35,23574,488719,10,2,,1,,,,,,,,,,,,,,,,171000
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,0,13,22761,488628,16,,,1,,,,,,,,,,,,,,,,119000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,36,23574,488719,10,,,1,,,,,,,,,,,,,,,,249000
,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,1,1,,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,125,23486,488705,10,,,5,,,3,,,,,,,,,,,,,1375000
,,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,31,23636,488715,10,4,,4,,,2,,,,,,,,,,,,,975000
,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,0,35,23879,488410,12,,,2,,,1,,,,,,,,,,,,,299000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,1,1,,,,,,,,,1,,,,,1,,,,0,22,23879,488410,12,,,1,,,1,,,,,,,,,,,,,210000
,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,0,90,22761,488628,16,6,,4,,,2,,,,,,,,,,,,,720000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,1,14,23527,488726,10,,,1,,,,,,,,,,,,,,,,156000
,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,68,23574,488719,10,5,,3,,,2,,,,,,,,,,,,,585000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,5,23574,488719,10,,,1,,,,,,,,,,,,,,,,34000
,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,72,23622,488783,10,,,3,,,2,,,,,,,,,,,,,645000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,11,23574,488719,10,,,2,,,2,,,,,,,,,,,,,93000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,6,23574,488719,10,,,1,,,,,,,,,,,,,,,,61000
,1,1,1,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,1,,,1,,,,,,,,,1,1,,1,,,,,,,,1,,,,1,,,,1,158,23655,488810,10,2,,5,,,4,,,,,,,,,,,,,1330000
1,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,1,,1,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,182,23221,488844,17,2,,6,,,4,,,,,,,,,,,,,1690000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,40,23574,488719,10,,,2,,,1,,,,,,,,,,,,,319000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,0,1,1,,,1,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,1,,,,1,80,24008,488376,12,,,3,,,2,,,,,,,,,,,,,595000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,153,23010,488812,17,3,,5,,,3,,,,,,,,,,,,,1399000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,50,23574,488719,10,,,2,,,1,,,,,,,,,,,,,418000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,157,,,,,,2,,,1,,,,,,,,,,,,,1250000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,133,23574,488719,10,2,,5,,,3,,,,,,,,,,,,,995000
,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,51,23879,488410,12,2,,2,,,1,,,,,,,,,,,,,460000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,0,35,23574,488719,10,,,2,,,1,,,,,,,,,,,,,236000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,56,23879,488410,12,,,2,,,1,,,,,,,,,,,,,505000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,1,1,,,,1,1,,,,1,,,,1,,1,,,1,,,,,,,,,,,,1,,,,1,82,23647,488761,10,,,3,,,2,,,,,,,,,,,,,865000
,,,,,1,,,,1,,,,1,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,0,43,23879,488410,12,,,2,,,1,,,,,,,,,,,,,339000
,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,0,67,23879,488410,12,3,,3,,,2,,,,,,,,,,,,,532000
,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,0,34,23879,488410,12,,,2,,,1,,,,,,,,,,,,,265000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,1,,,,,1,,,,1,20,23853,488432,12,,,1,,,,,,2,,,,,,,,,,178000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,94,23879,488410,12,,,4,,,2,,,,,,,,,,,,,799000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,0,20,23879,488410,12,,,1,,,,,,,,,,,,,,,,142000
1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,1,,,,0,7,23879,488410,12,,,1,,,,,,,,,,,,,,,,109000
,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,48,23879,488410,12,3,,3,,,2,,,,,,,,,,,,,327000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,1,25,23176,488835,17,4,,1,,,,,,,,,,,,,,,,230000
,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,1,,1,,,,1,1,,,,1,,,,,1,,,,,,1,1,,,1,,,1,,,,,,,,1,,,,0,92,23221,488844,17,6,,3,,,2,,,,,,,,,,,,,949000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,15,23574,488719,10,,,1,,,,,,,,,,,,,,,,110000
,,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,84,,,,,,4,,,2,,,,,,,,,,,,,570000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,134,23605,488709,10,4,,5,,,3,,,,,,,,,,,,,1090000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,47,23574,488719,10,,,2,,,1,,,,,,,,,,,,,359000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,74,23889,488389,12,2,,4,,,3,,,,,,,,,,,,,577000
,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,,1,,1,,,,,1,,,,,18,,,,6,,1,,,,,,,,,,,,,,,,196000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,38,23796,488585,11,2,,2,,,1,,,,,,,,,,,,,302000
,0,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,1,27,23852,488547,11,,,2,,,,,,,,,,,,,,,,245000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,1,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,0,52,23796,488585,11,,,2,,,1,,,,,,,,,,,,,465000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,73,23796,488585,11,,,4,,,3,,,,7,,,,,,,,,632000
,,,1,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,73,23737,488681,,,,3,,,1,,,,,,,,,,,,,529000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,1,54,23959,488484,11,,,3,,,2,,,,,,,,,,,,,285000
,1,,,,1,,,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,,0,178,23221,488844,17,4,,6,1,,4,,,,,,,,,,,,,1690000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,9,23221,488844,17,7,,1,,,,,,,,,,,,,,,,110000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,47,23574,488719,10,,,3,,,2,,,,,,,,,,,,,329000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,62,,,,4,,3,,,2,,,,,,,,,,,,,638000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,45,23142,488833,17,,,2,,,1,,,,,,,,,,,,,400000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,1,5,23507,488720,10,,,1,,,,,,,,,,,,,,,,33000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,34,23754,488621,11,2,,2,,,1,,,,,,,,,,,,,306000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,0,152,23796,488585,11,,,5,,,2,,,,,,,,,,,,,945000
,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,1,,,,1,,,,0,58,23796,488585,11,2,,3,,,1,,,,,,,,,,,,,380000
,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,66,23404,488725,9,,,3,,,2,,,,,,,,,,,,,584000
,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,40,,,,3,,2,,,1,,,,,,,,,,,,,405000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,,,,1,,,,,14,,,,,,1,,,1,,,,,,,,,,,,,119000
,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,11,23404,488725,9,,,1,,,,,,,,,,,,,,,,103000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,36,23404,488725,9,5,,2,,,1,,,,,,,,,,,,,365000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,0,45,23404,488725,9,,,2,,,1,,,,,,,,,,,,,450000
1,1,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,54,23404,488725,9,2,,2,,,1,,,,,,,,,,,,,465000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,0,298,22761,488628,16,,,8,2,,4,,,,,,,,,,,,,2690000
,0,1,1,,1,,,,1,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,42,23641,488763,10,4,,2,,,1,,,,,,,,,,,,,361000
,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,0,7,22761,488628,16,,,1,,,,,,,,,,,,,,,,65000
,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,34,,,,,,2,,,1,,,,,,,,,,,,,319000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,1,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,298,22860,488663,16,,,9,,,5,,,,,,,,,,,,,2690000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,1,28,23216,488878,17,,,2,,,1,,,,,,,,,,,,,198000
,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,1,,,,,1,,,,,,,,,1,1,1,,,,1,1,,,,,,,,,,1,,,,1,350,23533,488774,9,,,8,4,,4,,,,,,,,,,,,,2080000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,4,23419,488743,9,7,,1,,,1,,,,,,,,,,,,,30000
