haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,1,,,,,,,,,,1,1,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,46,23557,488562,4,1,,2,,,1,,,,,,,,,,,,,580000
,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,36,23557,488562,4,5,,2,,,1,,,,,,,,,,,,,400000
,,,,,1,,,1,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,63,23557,488562,4,,,2,,,1,,,,,,,,,,,,,960000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,1,1,,,,,,1,,,,83,23557,488562,4,3,,3,,,2,,,,,,,,,,,,,920000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,1,1,,,,,,1,,,,83,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,920000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,23,23557,488562,4,4,,2,,,1,,,,,,,,,,,,,200000
,,,,,1,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,45,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,625000
,,,,,1,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,70,23557,488562,4,,,2,,,1,,,,,,,,,,,,,985000
,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,59,23557,488562,4,,,2,,,1,,,,,,,,,,,,,860000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,140,23557,488562,4,,,4,3,,3,,,,,,,,,,,,,1590000
1,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,1,1,,1,,,,,,,,1,1,,,,,,1,,,,75,23557,488562,4,3,,3,,,2,,,,,,,,,,,,,900000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,94,23557,488562,4,2,,4,,,3,,,,,,,,,,,,,1100000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,43,23557,488562,4,4,,2,,,1,,,,,,,,,,,,,515000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,100,23557,488562,4,,,4,,,3,,,,,,,,,,,,,1300000
1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,,,146,23557,488562,4,,,4,,,2,,,,,,4,,,,,,,1155000
,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,1,,,,149,23557,488562,4,4,,5,,,3,,,,,,,,,,,,,3975000
1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,1,25,23557,488562,4,5,,,,,,,,,,,,,,,,,,370000
,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,1,,,1,6,23557,488562,4,,,,,,,,,,,,,,,,,,,102000
,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,15,23557,488562,4,,,,,,,,,,,,,,,,,,,170000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,102,23557,488562,4,5,,4,,,3,,,,,,,,,,,,,1040000
1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,197,23557,488562,4,,,7,,,4,,,,,,,,,,,,,2940000
,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,28,23557,488562,4,5,,,,,1,,,,,,,,,,,,,365000
,1,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,45,23557,488562,4,4,,2,,,1,,,,,,,,,,,,,450000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,1,,,,,,1,,,,,,,1,,,,150,23557,488562,4,2,,5,,,3,,,,,,,,,,,,,1850000
,1,,,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,95,23557,488562,4,1,,4,,,3,,,,,,,,,,,,,1160000
,,,,,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,42,23557,488562,4,,,3,,,2,,,6,,,,,,,,,,599000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,100,23557,488562,4,,,3,,,2,,,,,,,,,,,,,1635000
,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,22,23557,488562,4,,,,,,,,,,,,,,,,,,,195000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,65,23557,488562,4,1,,3,,,1,,,,,,,,,,,,,715000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,95,23557,488562,4,,,4,,,3,,,,,,,,,,,,,1160000
,1,,,,1,,,,1,,,1,,,,,,,,1,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,1,1,,,,,,1,,,,56,23557,488562,4,,,2,,,1,,,,,,,,,,,,,739000
,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,247,23557,488562,4,,,7,3,,4,,,,,,,,,,,,,4995000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,90,23557,488562,4,3,,4,,,2,,,,,,,,,,,,,913000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,65,23557,488562,4,,,3,,,1,,,,,,3,,,,,,,715000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,110,23557,488562,4,,,3,2,,1,,,,,,,,,,,,,2750000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,1,,,1,,,,70,23557,488562,4,,,3,,,1,,,,,,,,,,,,,1365000
,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,42,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,610000
1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,197,23557,488562,4,,,7,,,4,,,,,,,,,,,,,2940000
,1,,,,1,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,99,23557,488562,4,,,4,,,3,2008,,,,,,,,,,,,1160000
,,,,,1,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,35,23557,488562,4,1,,,,,,,,,,,,,,,,,,325000
,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,80,23557,488562,4,,,3,,,1,,,,,,,,,,,,,1600000
,1,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,61,23557,488562,4,,,3,,,1,,,,,,,,,,,,,585000
1,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,,,,89,23557,488562,4,3,,4,,,2,,,3,,,,,,,,,,913000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,1,,1,1,,,1,,,,98,23557,488562,4,,,3,,,2,,,,,,,,,,,,,1430000
,,,,,1,,,,1,1,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,1,,1,,,,1,,,1,,,,66,23557,488562,4,1,,3,,,2,,,,,,,,,,,,,1445000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,1,23,23557,488562,4,,,,,,,,,4,,,,,,,,,,298000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,121,23557,488562,4,,,3,,,2,,,,,,,,,,,,,4200000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,41,23557,488562,4,,,2,,,1,,,,,,,,,,,,,450000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,68,23557,488562,4,,,3,,,2,,,,,,,,,,,,,770000
,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,1,1,,,,,,,,,,80,23557,488562,4,,,3,,,2,,,,,,,,,,,,,1150000
,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,37,23557,488562,4,1,,2,,,1,,,,,,,,,,,,,395000
,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,75,23557,488562,4,2,,3,,,1,,,,,,,,,,,,,771000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,45,23557,488562,4,,,2,,,1,,,,,,,,,,,,,385000
,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,27,23557,488562,4,,,2,,,1,,,,,,,,,,,,,560000
,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,1,,,,,,,1,,,,,1,,,,1,,1,,,,,,,,,,,224,23557,488562,4,,,8,,,4,,,,,,,,,,,,,5450000
,1,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,64,23557,488562,4,2,,2,,,1,,,,,,,,,,,,,715000
,,,,,1,,,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,1,,,,64,23557,488562,4,,,2,,,1,,,,,,,,,,,,,960000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,150,23557,488562,4,4,,5,,,3,,,,,,,,,,,,,3975000
,,,,,1,,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,1,,,1,22,23557,488562,4,,,,,,,,,,,,,,,,,,,225000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,25,23557,488562,4,,,2,,,1,,,,,,,,,,,,,420000
,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,45,23557,488562,4,,,2,,,1,,,,,,,,,,,,,390000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,63,23557,488562,4,4,,3,,,2,,,,,,,,,,,,,1195000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,40,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,550000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,54,23557,488562,4,,,2,,,1,,,,,,,,,,,,,560000
,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,21,23557,488562,4,4,,,,,,,,,,,,,,,,,,290000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,20,23557,488562,4,,,2,,,,,,,,,,,,,,,,262000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,1,20,23557,488562,4,4,,,,,,,,,,,,,,,,,,290000
,1,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,17,23557,488562,4,2,,2,,,1,,,,,,,,,,,,,186000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,130,23557,488562,4,3,,4,,,3,,,,,,,,,,,,,1435000
,1,,,,1,,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,104,23557,488562,4,,,5,,,2,,,,,,,,,,,,,1390000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,90,23557,488562,4,2,,4,,,2,,,,,,,,,,,,,855000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,22,23557,488562,4,,,,,,,,,,,,,,,,,,,298000
,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,83,23557,488562,4,,,2,,,1,,,,,,,,,,,,,930000
,,,,,1,,,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,22,23557,488562,4,3,,,,,1,,,,,,,,,,,,,220000
,1,,,1,1,,,,,1,,,,,,,,,1,,,,,1,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,1,,,,146,23557,488562,4,5,,5,,,3,,,,,,,,,,,,,1800000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,190,23557,488562,4,,,6,,,4,,,,,,,,,,,,,2650000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,91,23557,488562,4,4,,4,,,3,,,,,,,,,,,,,1040000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,40,23557,488562,4,2,,2,,,1,,,,,,,,,,,,,585000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,99,23557,488562,4,,,5,,,4,,,,,,,,,,,,,1029000
,1,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,40,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,550000
,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,179,23557,488562,4,3,,5,,,2,,,,,,,,,,,,,4400000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,23557,488562,4,6,,,,,1,,,,,,,,,,,,,180000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,146,23557,488562,4,,,5,,,3,,,,,,,,,,,,,1800000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,65,23557,488562,4,,,3,,,1,,,,,,,,,,,,,715000
,1,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,80,23557,488562,4,2,,4,,,2,,,,,,,,,,,,,845000
,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,1,24,23557,488562,4,,,,,,,,,,,,,,,,,,,260000
,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,1,,,,,,,94,23557,488562,4,,,3,,,1,,,,,,,,,,,,,1250000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,60,23557,488562,4,,,3,,,2,,,,,,,,,,,,,729000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,32,23557,488562,4,3,,2,,,1,,,,,,,,,,,,,280000
,,,,,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,28,23557,488562,4,6,,2,,,1,,,,,,,,,,,,,299000
,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,72,23557,488562,4,,,3,,,2,,,,,,,,,,,,,770000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,71,23557,488562,4,5,,4,,,2,,,,,,,,,,,,,860000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,74,23557,488562,4,5,,3,,,2,,,,,,,,,,,,,860000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,107,23557,488562,4,3,,4,,,3,,,,,,,,,,,,,1148000
,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,43,23557,488562,4,2,,2,,,1,,,,,,,,,,,,,495000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,23557,488562,4,,,,,,,,,,,,,,,,,,,60000
,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,,,,,,,,1,1,,1,,,,,,,,72,23557,488562,4,,,3,,,2,,,7,,,3,,,,,,,830000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,105,23557,488562,4,,,4,2,,3,,,5,,,,,,,,,,1250000
,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,1,,,1,12,23557,488562,4,5,,,,,,,,,,,,,,,,,,194000
,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,64,23557,488562,4,4,,3,,,2,,,,,,,,,,,,,770000
,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,,1,,,,,,,,77,23557,488562,4,4,,3,,,2,,,,,,,,,,,,,748000
,1,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,112,23557,488562,4,,,5,,,3,,,,,,,,,,,,,1148000
,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,56,23446,488462,5,,,3,,,2,,,,,,,,,,,,,690000
,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,,1,,,1,,,,,,,,59,23446,488462,5,,,3,,,2,,,,,,,,,,,,,690000
,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,1,1,,,,,,,,,1,1,,,,,,,,,,66,23446,488462,5,3,,3,,,1,,,,,,,,,,,,,810000
,1,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,57,23446,488462,5,4,,3,,,2,,,3,,,,,,,,,,745000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,37,23446,488462,5,,,2,,,1,,,,,,,,,,,,,430000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,89,23514,488463,5,,,4,,,,,,,,,,,,,,,,1650000
,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,66,23446,488462,5,2,,3,,,1,,,,,,,,,,,,,680000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,,,,,,,,,,1,,,1,1,,,1,,,,149,23446,488462,5,,,6,2,,3,,,,,,,,,,,,,1625000
,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,54,23446,488462,5,,,2,,,1,,,,,,,,,,,,,640000
,1,,,,1,,,,,,,,,,,1,,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,1,,,,,1,1,,,,,,1,,,,65,23446,488462,5,1,,3,,,2,,,,,,,,,,,,,847000
,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,1,,,,1,,,,123,23446,488462,5,,,4,,,2,,,,,,,,,,,,,1697000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,298,23446,488462,5,,,3,,,2,,,,,,,,,,,,,1700000
,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,,,1,1,,,,,,,222,23446,488462,5,,,7,,,3,,,,,,,,,,,,,3100000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,297,23446,488462,5,,,10,,,5,,,,,,,,,,,,,4300000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,1,14,23446,488462,5,1,,,,,1,,,,,,,,,,,,,240000
,1,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,26,23446,488462,5,,,,,,,,,,,,,,,,,,,295000
,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,71,23446,488462,5,,,4,,,3,,,,,,,,,,,,,865000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,65,23446,488462,5,2,,3,,,2,,,,,,,,,,,,,699000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,108,23446,488462,5,6,,4,,,3,,,,,,,,,,,,,1450000
,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,1,,,,,,,,,1,310,23446,488462,5,1,,8,,,5,,,,,,,,,,,,,3685000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,,,1,1,,,1,,,,100,23446,488462,5,,,5,,,3,,,,,,,,,,,,,1150000
,,,,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,71,23446,488462,5,1,,4,,,3,,,,,,,,,,,,,820000
,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,1,13,23446,488462,5,1,,,,,1,,,,,,,,,,,,,183000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,55,23446,488462,5,2,,3,,,1,,,,,,,,,,,,,520000
,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,260,23446,488462,5,3,,7,4,,4,,,,,,,,,,,,,4995000
,1,,,,1,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,1,,,1,34,23446,488462,5,,,,,,1,,,,,,,,,,,,,880000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,1,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,53,23446,488462,5,4,,2,,,1,,,,,,,,,,,,,685000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,75,23446,488462,5,,,4,,,2,,,,,,,,,,,,,1200000
,,,,1,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,37,23446,488462,5,,,2,,,1,,,,,,,,,,,,,385000
,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,102,23446,488462,5,1,,4,,,3,,,,,,,,,,,,,1530000
,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,26,23446,488462,5,,,,,,,,,,,,,,,,,,,339000
,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,31,23446,488462,5,,,,,,,,,,,,,,,,,,,320000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,47,23446,488462,5,5,,3,,,1,,,,,,,,,,,,,477000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,92,23446,488462,5,,,3,,,2,,,,,,,,,,,,,1420000
,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,255,23446,488462,5,,,10,,,4,,,,,,,,,,,,,2495000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,33,23446,488462,5,1,,2,,,1,,,,,,,,,,,,,499000
